name,price,unit,imageUrl,product_type
natürlich ECO Recycling Toilettenpapier 3-lagig 6x250 Blatt,"2,99 €",6x250 Stück,https://img.rewe-static.de/8846761/38961136_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
Zewa Bewährt Toilettenpapier Kamille 3-lagig 8x150 Blatt,"3,99 €",8x150 Stück,https://img.rewe-static.de/8670253/36927962_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
Zewa Ultra Clean Toilettenpapier 4-lagig 8x135 Blatt,"4,89 €",8x135 Stück,https://img.rewe-static.de/7779851/36469201_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
Softis by Hakle Toilettenpapier 4-lagig 9x100 Blatt,"4,99 €",9x100 Stück,https://img.rewe-static.de/0682549/7035400_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
Zewa Toilettenpapier Ultra Soft 4-lagig 8x150 Blatt,"4,89 €",8x150 Stück,https://img.rewe-static.de/8658097/35448391_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
Zewa bewährt Toilettenpapier Lufterfrischer 3-lagig 8x150 Blatt,"3,99 €",8x150 Stück,https://img.rewe-static.de/8932888/39451628_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
Zewa Ultra Smart Toilettenpapier 4-lagig 4x280 Blatt,"4,89 €",4x280 Stück,https://img.rewe-static.de/8630726/34688792_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
REWE Beste Wahl Limited Edition Toilettenpapier 8x180 Blatt,"2,99 €",8x180 Stück,https://img.rewe-static.de/8937482/40315214_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
Hakle Sanft & Sicher Toilettenpapier 4-lagig 8x130 Blatt,"3,99 €",,https://img.rewe-static.de/3793281/23245864_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
Zewa Ultra Senses Toilettenpapier Mandelblüte 4-lagig 8x135 Blatt,"4,89 €",8x135 Stück,https://img.rewe-static.de/8783423/36543825_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
Hakle Das Toilettenpapier Jasmin mit Duft & Dekor 8x150,"3,79 €",8x150 Stück,https://img.rewe-static.de/9958832/44766533_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
Regina Kamillenpapier 3-lagig 8x150 Blatt,"3,99 €",8x150 Stück,https://img.rewe-static.de/5569672/1369860_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
Hakle Traumweich Lady 4-lagig 2x130 Blatt,"1,79 €",2x130 Stück,https://img.rewe-static.de/7703868/39362799_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
ja! Komfort Toilettenpapier 3-lagig 10x220 Blatt,"4,15 €",10x220 Stück,https://img.rewe-static.de/7642029/42679345_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
ja! Komfort Toilettenpapier 3-lagig 4x220 Blatt,"1,99 €",4x220 Stück,https://img.rewe-static.de/7644785/43242684_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
ja! Toilettenpapier 3-lagig 20x220 Blatt,"7,55 €",20x220 Stück,https://img.rewe-static.de/9102651/45584211_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
ja! Super-Soft Toilettenpapier 4-lagig 10x200 Blatt,"5,15 €",10x200 Stück,https://img.rewe-static.de/8994273/42679328_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
ja! Super-Soft Toilettenpapier 4-lagig 4x200 Blatt,"2,49 €",4x200 Stück,https://img.rewe-static.de/7642004/43153055_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
ja! Toilettenpapier Super-Soft 4-lagig 20x200 Blatt,"9,55 €",20x200 Stück,https://img.rewe-static.de/9104358/45584215_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
ja! Recycling Toilettenpapier 3 lagig 8x220 Blatt,"2,69 €",8x220 Stück,https://img.rewe-static.de/9039033/42615739_digital-image.png?imwidth=304&impolicy=kues,toilettenpapier
"Persil Vollwaschmittel Universal Kraft-Gel 900ml, 20WL","6,35 €","900ml (1 l = 7,06 €)",https://img.rewe-static.de/8914463/39280053_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Persil Colorwaschmittel Color Kraft-Gel 900ml, 20WL","6,35 €","900ml (1 l = 7,06 €)",https://img.rewe-static.de/8986220/41365493_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Coral Colorwaschmittel Flüssig Wasserlilie & Limette 1,15l 23WL","4,99 €","1,15l (1 l = 4,34 €)",https://img.rewe-static.de/7718759/38485166_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"REWE Beste Wahl Hygienespüler 1,5l 18WL","1,45 €","1500ml (1 l = 0,97 €)",https://img.rewe-static.de/8089929/29734733_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Sagrotan Wäsche-Hygienespüler Frisch 1,5L","3,79 €","1,50l (1 l = 2,53 €)",https://img.rewe-static.de/3285241/26915179_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Coral Colorwaschmittel Flüssig Optimal Color 1,15l 23WL","4,99 €","1,15l (1 l = 4,34 €)",https://img.rewe-static.de/8876588/38485184_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Coral Colorwaschmittel Flüssig Black Velvet 1,15l 23WL","4,99 €","1,15l (1 l = 4,34 €)",https://img.rewe-static.de/8877239/38018625_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Perwoll Feinwaschmittel Flüssig Renew Wolle & Feines 1,35l, 27WL","6,75 €","1,35l (1 l = 5 €)",https://img.rewe-static.de/7605569/42394644_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Persil Universalwaschmittel 4in1 Discs 272g, 16WL","6,35 €","272g (1 kg = 23,35 €)",https://img.rewe-static.de/9004421/41239390_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Dalli Colorwaschmittel 1,1l, 20 WL","3,49 €","1,10l (1 l = 3,17 €)",https://img.rewe-static.de/8229839/28471500_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Ariel Colorwaschmittel Flüssig 900ml 20WL,,"900ml (1 l = 5,54 €)",https://img.rewe-static.de/8158740/47933673_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Spee Colorwaschmittel Color Gel 990ml, 22WL","4,49 €","990ml (1 l = 4,54 €)",https://img.rewe-static.de/8905698/38626505_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Ariel Colorwaschmittel Flüssig 2,25l 50WL","10,99 €","2,25l (1 l = 4,88 €)",https://img.rewe-static.de/8169003/48614230_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Persil Colorwaschmittel Color Kraft-Gel 2,25l, 50WL","11,99 €","2,25l (1 l = 5,33 €)",https://img.rewe-static.de/9000980/40797550_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Persil Universal Kraft-Gel 2,25l, 50WL","11,99 €","2,25l (1 l = 5,33 €)",https://img.rewe-static.de/8916883/40873613_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Perwoll Black Waschmittel Flüssig Renew 1,35l, 27WL","6,75 €","1,35l (1 l = 5 €)",https://img.rewe-static.de/7603087/42394700_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Frosch Universal Waschmittel Flüssig 1,5l 25WL","4,99 €","1500ml (1 l = 3,33 €)",https://img.rewe-static.de/9842516/49507830_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Perwoll Colorwaschmittel Flüssig Renew 1,35l 27WL","6,75 €","1,35l (1 l = 5 €)",https://img.rewe-static.de/9057079/42558736_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Perwoll Sportwaschmittel Flüssig Renew 1,35l 27WL","6,75 €","1,35l (1 l = 5 €)",https://img.rewe-static.de/9056894/42558801_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Lenor Colorwaschmittel Flüssig Blütentraum 900ml 20WL,"5,49 €","900ml (1 l = 6,10 €)",https://img.rewe-static.de/8158470/47982147_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
natürlich ECO Colorwaschmittel Flüssig 1l 30WL,"4,79 €","1,50l (1 l = 3,19 €)",https://img.rewe-static.de/7811696/37511415_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Weißer Riese Colorwaschmittel Gel 990ml, 22WL","4,49 €","990ml (1 l = 4,54 €)",https://img.rewe-static.de/8909557/40067703_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Spee Colorwaschmittel Flüssig Blütenfrische 990ml 22WL,"4,49 €","990ml (1 l = 4,54 €)",https://img.rewe-static.de/7608909/43395783_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Lenor Colorwaschmittel Flüssig Blütentraum 2,25l 50WL","10,99 €","2,25l (1 l = 4,88 €)",https://img.rewe-static.de/9897589/49040938_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Persil Colorwaschmittel 4in1-Discs 272g, 16WL","6,35 €","272g (1 kg = 23,35 €)",https://img.rewe-static.de/8989911/42389506_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Spee Colorwaschmittel Power Caps 216g, 18WL","4,49 €","216g (1 kg = 20,79 €)",https://img.rewe-static.de/8904688/38802581_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Perwoll Colorwaschmittel Flüssig Blütenrausch Renew 1,35l 27WL","6,75 €","1,35l (1 l = 5 €)",https://img.rewe-static.de/9054689/42558663_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Perwoll Renew Colorwaschmittel für Helles 1,35l 27WL","6,75 €","1,35l (1 l = 5 €)",https://img.rewe-static.de/9897404/48849223_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Perwoll Black Waschmittel Flüssig Renew Blütenmeer 1,35l 27WL","6,75 €","1,35l (1 l = 5 €)",https://img.rewe-static.de/9053451/43367999_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Ariel Colorwaschmittel All-in-1 Pods 298,5g 15WL",,"298,50g (1 kg = 16,72 €)",https://img.rewe-static.de/9894544/47933862_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Ariel Colorwaschmittel All-in-1 Pods Color+ 756,2g 38WL","11,99 €","756,20g (1 kg = 15,86 €)",https://img.rewe-static.de/9883740/48614407_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Lenor Colorwaschmittel All-in-1 Pods Blütentraum 294g 15WL,"5,49 €","294g (1 kg = 18,67 €)",https://img.rewe-static.de/8170582/48614149_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Weißer Riese Colorwaschmittel Caps Floral Sensation 216g, 18WL","4,49 €","216g (1 kg = 20,79 €)",https://img.rewe-static.de/8909468/41257993_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Persil Vollwaschmittel Sensitive Gel Aloe Vera & Natürliche Seife 900ml, 20WL","6,35 €","900ml (1 l = 7,06 €)",https://img.rewe-static.de/7642770/39281681_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Persil Vollwaschmittel Megaperls 1,04kg, 16WL","6,35 €","1,04kg (1 kg = 6,11 €)",https://img.rewe-static.de/8993618/41239586_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Spee Colorwaschmittel Megaperls 1,14kg, 19WL","4,49 €","1,14kg (1 kg = 3,94 €)",https://img.rewe-static.de/8916132/39278765_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Persil Colorwaschmittel Megaperls 1,04kg, 16WL","6,35 €","1,04kg (1 kg = 6,11 €)",https://img.rewe-static.de/7639512/41239569_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Persil Colorwaschmittel Pulver 3kg 50WL,"11,99 €",3kg (1 kg = 4 €),https://img.rewe-static.de/9056788/44577179_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Ariel Colorwaschmittel Pulver Color+ 990g 18WL,,"990g (1 kg = 5,04 €)",https://img.rewe-static.de/9899991/48614188_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Persil Vollwaschmittel Universal Pulver 3kg 50WL,"11,99 €",3kg (1 kg = 4 €),https://img.rewe-static.de/9055689/44577176_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Persil Vollwaschmittel Sensitive Megaperls 1,04kg, 16WL","6,35 €","1,04kg (1 kg = 6,11 €)",https://img.rewe-static.de/9000919/41239427_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Frosch Sensitiv-Waschmittel Flüssig Aloe Vera 1,5l 25WL","4,99 €","1500ml (1 l = 3,33 €)",https://img.rewe-static.de/9841526/49403164_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Ariel Universalwaschmittel Flüssig 900ml 20WL,,"0,90l (1 l = 5,54 €)",https://img.rewe-static.de/8169208/48614434_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Spee Vollwaschmittel Aktiv-Gel 990ml, 22WL","4,49 €","990ml (1 l = 4,54 €)",https://img.rewe-static.de/8907195/38626507_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Spee Vollwaschmittel Flüssig Frische-Kick 990ml 22WL,"4,49 €","990ml (1 l = 4,54 €)",https://img.rewe-static.de/9049616/42558775_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Lenor Vollwaschmittel Flüssig Sensitiv 0.90l 20WL,"5,49 €","0,90l (1 l = 6,10 €)",https://img.rewe-static.de/9896675/48614384_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Ariel Universalwaschmittel Flüssig 2,25l 50WL","10,99 €","2,25l (1 l = 4,88 €)",https://img.rewe-static.de/9893600/48614360_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Lenor Universalwaschmittel Flüssig Aprilfrisch 900ml 20WL,"5,49 €","0,90l (1 l = 6,10 €)",https://img.rewe-static.de/9897091/48427571_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Coral Flüssigwaschmittel Magic Wash Universal Clean 840ml 21WL,"6,49 €","840ml (1 l = 7,73 €)",https://img.rewe-static.de/9876452/48848965_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Weißer Riese Vollwaschmittel Gel 990ml, 22WL","4,49 €","990ml (1 l = 4,54 €)",https://img.rewe-static.de/8914047/38802583_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Rei in der Tube 125ml,"2,29 €","125ml (1 l = 18,32 €)",https://img.rewe-static.de/0187011/1056780_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"natürlich ECO Vollwaschmittel 30WL 1,5l","4,79 €","1,50l (1 l = 3,19 €)",https://img.rewe-static.de/8730443/37511380_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Impresan Desinfektion Hygienespüler Universal Flüssig 1,5l 20WL","3,49 €","1500ml (1 l = 2,33 €)",https://img.rewe-static.de/7566501/44713236_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Spee Vollwaschmittel Aktiv Gel 2,25l, 50WL","8,49 €","2,25l (1 l = 3,77 €)",https://img.rewe-static.de/8916589/40800384_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Ariel Vollwaschmittel All-in-1 Pods Universal+ 316,5g 15WL",,"316,50g (1 kg = 15,77 €)",https://img.rewe-static.de/8159242/48614249_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Ariel Universalwaschmittel All-in-1 Pods Frische Baumwollblüte 316,5g 15WL",,"316,50g (1 kg = 15,77 €)",https://img.rewe-static.de/9895076/48614478_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Lenor Vollwaschmittel All-in-1 Pods Aprilfrisch 294g 15WL,"5,49 €","294g (1 kg = 18,67 €)",https://img.rewe-static.de/9894279/48614514_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Spee Vollwaschmittel Power Caps Frische Kick 215g 18WL,"4,49 €","216g (1 kg = 20,79 €)",https://img.rewe-static.de/9046724/42558785_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Ariel Vollwaschmittel All-in-1 Pods Universal+ 801,8g 38WL","11,99 €","801,80g (1 kg = 14,95 €)",https://img.rewe-static.de/9894739/48614212_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Spee Vollwaschmittel flüssig Sensitive 990ml, 22WL","4,49 €","990ml (1 l = 4,54 €)",https://img.rewe-static.de/8995430/39281697_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Spee Universalwaschmittel Power Caps 216g, 18WL","4,49 €","216g (1 kg = 20,79 €)",https://img.rewe-static.de/8913339/40871404_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Weißer Riese Vollwaschmittel Caps Good Mood 216g, 18WL","4,49 €","216g (1 kg = 20,79 €)",https://img.rewe-static.de/8910165/41257739_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Hoffmanns Gardinenwaschmittel 660g,"3,49 €","660g (1 kg = 5,29 €)",https://img.rewe-static.de/0973510/22228997_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Hoffmanns Gardinen Weiß-Spüler 500ml,"3,49 €","500ml (1 l = 6,98 €)",https://img.rewe-static.de/5107695/6613900_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Burti Liquid Feinwaschmittel 1,45l, 26WL","3,39 €","1,45l (1 l = 2,34 €)",https://img.rewe-static.de/8236920/28777019_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Burti Noir Feinwaschmittel 1,45L, 26WL","3,39 €","1,45l (1 l = 2,34 €)",https://img.rewe-static.de/8123924/28777022_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Ariel Vollwaschmittel Pulver 990g 18WL,,"990g (1 kg = 5,04 €)",https://img.rewe-static.de/9901882/48009071_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Spee Vollwaschmittel Megaperls 1,14kg, 19WL","4,49 €","1,14kg (1 kg = 3,94 €)",https://img.rewe-static.de/8983090/39280117_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Frosch Waschpulver Sensitiv Aloe Vera 1450g 22WL,"4,99 €","1450g (1 kg = 3,44 €)",https://img.rewe-static.de/8749861/36085719_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Weißer Riese Vollwaschmittel Megaperls 1,14kg, 19WL","4,49 €","1,14kg (1 kg = 3,94 €)",https://img.rewe-static.de/8915246/40067707_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"Ariel Vollwaschmittel Pulver 2,475kg 45WL","10,99 €","2,48kg (1 kg = 4,43 €)",https://img.rewe-static.de/9899973/48614585_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
Lenor Vollwaschmittel Pulver Aprilfrisch 990g 18WL,"5,49 €","0,99kg (1 kg = 5,55 €)",https://img.rewe-static.de/9896943/49145949_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"ja! Colorwaschmittel flüssig 1,1l 20WL","3,15 €","1,10l (1 l = 2,86 €)",https://img.rewe-static.de/8182885/28292536_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"ja! Colorwaschmittel 2,02kg, 30WL","4,69 €","2025kg (1 kg = 2,32 €)",https://img.rewe-static.de/7175263/27269735_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"ja! Vollwaschmittel 1,1l 20WL","3,15 €","1,10l (1 l = 2,86 €)",https://img.rewe-static.de/8152779/28292559_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"ja! Feinwaschmittel Black Flüssig 1,5l, 37WL","1,99 €","1,50l (1 l = 1,33 €)",https://img.rewe-static.de/7897614/38785551_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
"ja! Vollwaschmittel Super-Kompakt 2,02kg, 30WL","4,69 €","2025kg (1 kg = 2,32 €)",https://img.rewe-static.de/7176034/27269948_digital-image.png?imwidth=304&impolicy=search,https://shop.rewe.de/productList?objectsPerPage=80&search=waschmittel
REWE Beste Wahl Basmati Reis 500g,"2,49 €","4x125g (1 kg = 4,98 €)",https://img.rewe-static.de/8886901/38596158_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Original-Langkorn Reis im Beutel 10-Minuten 4x125g,,"4x125g (1 kg = 3,58 €)",https://img.rewe-static.de/7390947/33380838_digital-image.png?imwidth=304&impolicy=kues,reis
REWE Beste Wahl Risotto-Reis 500g,"1,99 €","500g (1 kg = 3,98 €)",https://img.rewe-static.de/1421084/24233250_digital-image.png?imwidth=304&impolicy=kues,reis
REWE Bio Naturland Basmatireis 1kg,"3,79 €",1kg,https://img.rewe-static.de/8928743/40161859_digital-image.png?imwidth=304&impolicy=kues,reis
REWE Beste Wahl Express Basmati Reis 250g,"1,29 €","250g (1 kg = 5,16 €)",https://img.rewe-static.de/7873673/34249417_digital-image.png?imwidth=304&impolicy=kues,reis
REWE Bio Jasminreis weiß 500g,"1,89 €","500g (1 kg = 3,78 €)",https://img.rewe-static.de/8714247/36263696_digital-image.png?imwidth=304&impolicy=kues,reis
Reishunger Bio Basmati Reis 400g,"2,99 €","400g (1 kg = 7,48 €)",https://img.rewe-static.de/2894253/34920016_digital-image.png?imwidth=304&impolicy=kues,reis
Davert Echter Bio Basmati-Reis 500g,"3,99 €","500g (1 kg = 7,98 €)",https://img.rewe-static.de/8752591/14974480_digital-image.png?imwidth=304&impolicy=kues,reis
Miyako Sushi Reis 500g,"2,49 €","500g (1 kg = 4,98 €)",https://img.rewe-static.de/1248270/23962482_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Mexikanisch 220g,"2,29 €","220g (1 kg = 10,41 €)",https://img.rewe-static.de/7677175/39491885_digital-image.png?imwidth=304&impolicy=kues,reis
REWE Beste Wahl Express Reis Djuvec 250g,"1,29 €","250g (1 kg = 5,16 €)",https://img.rewe-static.de/7707321/38733401_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Express Basmati Reis 220g,"2,29 €","220g (1 kg = 10,41 €)",https://img.rewe-static.de/9024740/39416792_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Basmati-Reis 500g,"2,99 €","500g (1 kg = 5,98 €)",https://img.rewe-static.de/1111914/37960894_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Express Mediterran Reis 220g,"2,29 €","220g (1 kg = 10,41 €)",https://img.rewe-static.de/8922362/38852794_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Express Langkorn Reis 220g,"2,29 €","220g (1 kg = 10,41 €)",https://img.rewe-static.de/8938353/40366989_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Risi Bisi 220g,"2,29 €","220g (1 kg = 10,41 €)",https://img.rewe-static.de/8938391/39491900_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Basmati & Jasminreis 220g,"2,29 €","220g (1 kg = 10,41 €)",https://img.rewe-static.de/7676917/39641231_digital-image.png?imwidth=304&impolicy=kues,reis
REWE Beste Wahl-Express Reis Mediterran 250g,"1,29 €","250g (1 kg = 5,16 €)",https://img.rewe-static.de/7191832/27683120_digital-image.png?imwidth=304&impolicy=kues,reis
REWE Bio Basmati Expressreis 250g,"1,49 €","250g (1 kg = 5,96 €)",https://img.rewe-static.de/7639373/42137122_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Express Griechisch Djuvec Reis 220g,"2,29 €","220g (1 kg = 10,41 €)",https://img.rewe-static.de/7637100/39491883_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Express Mexikanisch scharf 220g,"2,29 €","220g (1 kg = 10,41 €)",https://img.rewe-static.de/8924638/39682595_digital-image.png?imwidth=304&impolicy=kues,reis
Müller's Mühle Basmati Reis 500g,"2,29 €","500g (1 kg = 4,58 €)",https://img.rewe-static.de/8983717/41174001_digital-image.png?imwidth=304&impolicy=kues,reis
Ben's Original Express Curryreis Indien 220g,"2,29 €","220g (1 kg = 10,41 €)",https://img.rewe-static.de/8920661/39641491_digital-image.png?imwidth=304&impolicy=kues,reis
Müller´s Mühle Langkorn Reis 500g,"1,99 €","500g (1 kg = 3,98 €)",https://img.rewe-static.de/7649723/43163816_digital-image.png?imwidth=304&impolicy=kues,reis
Müller´s Mühle Jasmin Reis 500g,"2,19 €","500g (1 kg = 4,38 €)",https://img.rewe-static.de/8983022/43242715_digital-image.png?imwidth=304&impolicy=kues,reis
